"","read_nai1","read_nai2","read_nai3","read_eff1","read_eff2","read_tem1","read_tem2","read_tcm1","read_tcm2"
"union_peak_9100",0.187108914,0.186059404,0.17864734,0.823931749,0.773585916,0.768575102,0.599037132,0.633709931,0.552262876
"union_peak_9104",0.24558045,0.364029268,0.314759599,1.282979438,1.424380418,1.294096539,1.147308405,0.727208117,0.833604342
"union_peak_9149",0.187108914,0.210328022,0.085070162,0.871013563,0.736748492,0.308743844,0.375667354,0.623321243,0.583523039
"union_peak_9159",0.140331686,0.331671111,0.255210486,1.906813477,2.038337494,2.752418528,3.025645175,0.893427116,0.885704613
"union_peak_9162",3.788955513,2.321697777,2.620160985,0.341343153,0.233303689,0.216777593,0.23352295,0.67526468,0.739823853
"union_peak_9163",6.665755069,3.195368021,3.351764377,0.200097711,0.073674849,0.197070539,0.253829293,1.371306736,1.531747978
"union_peak_9166",0.713352735,0.695700379,0.893236699,0.317802246,0.356095104,0.124811341,0.172603919,0.446713558,0.375121954
"union_peak_9201",0.093554457,0.153701247,0.051042097,1.447765788,1.252472436,0.538659473,0.802100567,0.893427116,0.906544722
"union_peak_9203",0.549632435,0.493461897,0.501913955,2.189304362,1.890987796,1.392631809,1.218380608,1.932295855,1.886029823
"union_peak_9224",0.093554457,0.121343089,0.093577178,0.847472656,0.834981624,0.630625725,0.741181536,0.706430743,0.468902442
"union_peak_9229",0.467772286,0.525820054,0.510420971,1.965665744,2.222524617,2.075809677,1.888489942,1.589469171,1.729729009
"union_peak_9232",0.105248764,0.088984932,0.085070162,0.729768121,0.945493898,0.610918671,0.538118102,0.685653368,0.573102985
"union_peak_9259",1.110959178,1.731161409,1.888557593,0.3295727,0.528003086,0.440124204,0.355361011,0.851872366,0.677303528
"union_peak_9269",0.116943071,0.169880325,0.068056129,0.85924311,1.056006172,0.77514412,0.710722021,0.384381433,0.302181574
"union_peak_9331",6.338314469,5.589871652,5.410462294,1.259438531,1.215635012,1.005059749,1.238686951,1.838797668,2.115271017
"union_peak_9332",1.227902249,1.059729648,1.327094525,0.211868164,0.245582831,0.072259198,0.131991232,0.43632487,0.354281845
"union_peak_9367",0.1637203,0.218417561,0.280731534,0.835702203,0.761306775,0.564935545,0.375667354,0.28049456,0.239661248
"union_peak_9386",1.040793335,1.051640108,0.850701619,0.36488406,0.294699397,0.229915629,0.335054667,0.654487306,0.698143636
"union_peak_9440",1.988032213,2.224623306,2.109740014,1.035799913,0.63851536,0.610918671,0.609190304,1.371306736,1.688048792
"union_peak_9446",0.760129964,0.792774851,0.603998149,0.141245443,0.085953991,0.124811341,0.142144404,0.19738506,0.187560977
"union_peak_9460",2.24530697,1.998116206,2.075711949,9.35751058,10.74424884,9.176918099,9.066782354,7.074696113,7.49201902
"union_peak_9475",0.187108914,0.153701247,0.144619275,1.153504449,1.20335587,1.22840636,0.873172769,0.945370553,1.042005427
"union_peak_9476",0.035082921,0.048537236,0.008507016,1.859731662,1.731358956,1.707944671,1.451903557,1.205087737,1.583848249
"union_peak_9477",1.06418195,1.237699512,0.952785813,3.896020128,4.187187262,4.572036504,4.172953581,4.093142832,3.657439049
"union_peak_9480",0.210497528,0.194148943,0.11059121,0.835702203,0.834981624,0.532090455,0.558424445,0.363604059,0.416802171
"union_peak_9483",0.444383671,0.558178211,0.46788589,1.965665744,1.731358956,2.542209953,2.507833417,1.319363299,1.448387544
"union_peak_9498",2.093280978,1.213430894,1.369629606,0.435506782,0.47888652,0.295605808,0.477199071,0.966147927,1.344187001
"union_peak_9510",0.116943071,0.072805854,0.076563146,0.788620388,0.896377332,0.564935545,0.680262506,0.623321243,0.489742551
"union_peak_9514",0.339134907,0.355939729,0.374308712,0.85924311,1.019168747,1.175854216,1.299605981,0.727208117,0.63562331
"union_peak_9519",0.233886143,0.380208347,0.340280647,1.177045356,0.933214756,0.74229903,0.649802991,0.467490933,0.416802171
"union_peak_9528",1.333151014,0.768506233,0.723096376,8.604201552,8.398932808,8.815622111,8.620042798,5.557947754,6.012371314
"union_peak_9532",0.187108914,0.145611707,0.212675405,1.659633952,1.498055267,0.959076623,1.025470345,0.747985492,0.63562331
"union_peak_9541",6.303231547,3.947695175,4.279029141,2.495336155,2.762806845,1.642254492,1.604201133,3.5425424,3.271897041
"union_peak_9544",0.994016107,1.043550569,0.927264764,0.353113607,0.282420255,0.170794467,0.101531717,0.384381433,0.29176152
"union_peak_9563",0.175414607,0.242686179,0.382815728,0.835702203,1.117401879,0.564935545,0.659956162,0.394770121,0.343861791
"union_peak_9564",0.140331686,0.121343089,0.042535081,0.882784017,0.7981442,0.407279114,0.4670459,0.425936183,0.385542008
"union_peak_9570",0.140331686,0.161790786,0.042535081,1.106422635,1.277030719,1.143009126,1.41129087,0.218162435,0.364701899
"union_peak_9574",0.1637203,0.169880325,0.11059121,1.177045356,1.301589002,0.630625725,0.52796493,0.799928929,1.125365861
"union_peak_9581",0.24558045,0.161790786,0.17864734,1.447765788,1.277030719,1.576564312,1.462056729,1.173921675,1.510907869
"union_peak_9625",0.6548812,0.80086439,0.765631457,2.495336155,2.480386589,1.26125145,1.299605981,1.111589551,1.239986458
"union_peak_9630",2.151752513,1.439937994,1.497234849,6.473749458,7.244693504,8.901019344,7.442274877,5.277453194,6.116571857
"union_peak_9658",0.678269814,0.873670244,0.561463068,0.070622721,0.31925768,0.308743844,0.477199071,0.176607686,0.250081302
"union_peak_9666",2.280389892,2.014295284,2.152275095,0.423736328,0.233303689,0.275898755,0.274135637,1.340140673,1.469227652
"union_peak_9668",0.923850264,0.92220748,0.876222667,2.377631619,2.676852854,2.509364863,2.599211963,3.708761398,3.501138235
"union_peak_9678",1.274679478,1.407579837,1.267545412,0.470818142,0.380653387,0.729160994,0.913785456,1.236253799,1.531747978
"union_peak_9701",0.1637203,0.121343089,0.085070162,0.929865831,0.613957077,0.610918671,0.863019597,0.654487306,0.552262876
"union_peak_9704",0.456077978,0.889849322,0.782645489,0.647374946,0.56484051,0.315312862,0.314748324,0.228551123,0.21882114
"union_peak_9708",0.24558045,0.202238482,0.246703469,1.235897624,1.301589002,0.499245365,0.406126869,0.550600432,0.406382117
"union_peak_9716",1.450094085,2.321697777,2.18630316,1.153504449,1.068285313,0.584642599,0.58888396,0.779151554,0.864864504
"union_peak_9730",0.268969064,0.177969864,0.195661372,0.882784017,1.080564455,0.256191701,0.395973697,0.301271934,0.239661248
"union_peak_9753",7.881963011,3.866799782,3.836664299,1.494847602,1.485776125,2.469950755,2.609365134,3.469821588,3.490718181
"union_peak_9754",1.333151014,1.14871458,0.944278797,0,0.061395708,0.078828216,0.142144404,0.145441623,0.187560977
"union_peak_9762",0.502855207,0.614804986,0.365801696,5.108376845,5.083564594,6.043496529,5.157811238,3.833425647,4.522303553
"union_peak_9766",2.49088742,1.747340487,1.463206784,0.541440864,0.761306775,1.018197785,1.066083032,1.225865112,1.177466133
"union_peak_9776",3.028825549,4.101396422,3.649509943,1.318290799,1.252472436,1.267820467,1.05592986,1.537525734,1.458807598
"union_peak_9788",0.093554457,0.137522168,0.034028065,0.670915853,0.712190209,1.300665557,1.045776688,0.228551123,0.208401085
"union_peak_9789",0.198803221,0.186059404,0.255210486,2.130452094,1.817312947,2.180913965,2.46722073,0.71681943,0.395962062
"union_peak_9790",0.152025993,0.177969864,0.051042097,0.717997667,0.761306775,1.110164036,0.852866425,0.47787962,0.791924125
"union_peak_9791",0.175414607,0.137522168,0.034028065,2.41294298,2.136570626,2.121792803,2.254004124,0.706430743,0.375121954
"union_peak_9792",0.40930075,0.558178211,0.314759599,2.436483887,1.84187123,3.560407738,3.644988651,1.527137046,1.312926838
"union_peak_9793",0.268969064,0.315492032,0.297745566,4.637558702,5.329147425,5.301197499,5.218730269,2.680281347,2.334092157
"union_peak_9794",0.070165843,0.080895393,0.068056129,2.601270237,2.750527703,2.791832636,2.548446104,0.28049456,0.500162605
"union_peak_9795",0.08186015,0.291223415,0.425350809,0.882784017,0.773585916,1.175854216,1.198074264,0.509045682,0.614783202
"union_peak_9796",0.023388614,0.121343089,0.195661372,0.717997667,0.63851536,0.70945394,0.903632284,0.218162435,0.416802171
"union_peak_9797",0.070165843,0.137522168,0.085070162,3.354579264,3.180297657,2.923212995,2.609365134,0.644098618,0.656463419
"union_peak_9798",0.105248764,0.121343089,0.119098227,1.636093045,0.896377332,1.307234575,1.533128931,0.457102245,0.63562331
"union_peak_9801",0.187108914,0.129432629,0.076563146,2.048058919,1.620846682,1.471460024,1.431597214,0.851872366,0.958644993
"union_peak_9802",0.046777229,0.016179079,0,0.941636285,1.191076729,0.945938587,1.167614749,0.571377806,0.656463419
"union_peak_9803",0.128637379,0.056626775,0.093577178,2.530647515,2.443549165,2.607900133,2.385995356,1.797242919,1.594268303
"union_peak_9805",0.187108914,0.404476965,0.331773631,1.177045356,0.847260766,1.58313333,1.28945281,0.612932556,0.896124667
"union_peak_9807",0.046777229,0.097074472,0.008507016,1.18881581,1.36298471,0.794851174,0.832560082,0.270105872,0.364701899
"union_peak_9808",0.268969064,0.396387425,0.221182421,1.012259006,0.687631926,1.504305114,1.248840123,0.727208117,0.562682931
"union_peak_9810",0.105248764,0.040447696,0.034028065,1.400683974,1.387542993,0.643763761,0.731028365,0.550600432,0.479322496
"union_peak_9813",0.877073035,0.436835122,0.450871858,1.612552138,1.436659559,2.758987546,2.182931922,2.15045829,1.92771004
"union_peak_9822",0.549632435,0.307402493,0.246703469,6.461979004,6.409711879,6.582156002,5.797461057,3.189327029,3.667859103
"union_peak_9829",1.672285921,0.630984065,0.595491133,0.129474989,0.049116566,0.078828216,0.223369778,0.28049456,0.364701899
"union_peak_9830",4.584168398,3.243905257,3.530411717,1.05934082,0.626236218,0.407279114,0.335054667,1.101200863,1.323346892
"union_peak_9831",0.152025993,0.040447696,0.017014032,0.729768121,0.7981442,1.169285198,0.954398143,0.654487306,0.510582659
"union_peak_9838",0.210497528,0.266954797,0.263717502,2.08337028,1.915546079,1.300665557,1.776805053,0.612932556,0.896124667
"union_peak_9847",0.315746293,0.2265071,0.102084194,5.626276801,5.537892831,5.544251163,6.010677664,2.898443782,3.126016281
"union_peak_9848",0.070165843,0.048537236,0.034028065,1.412454427,1.301589002,1.12987109,1.11684889,0.612932556,0.760663962
"union_peak_9849",0.128637379,0.105164011,0.051042097,0.812161296,0.699911067,0.341588934,0.253829293,0.332437996,0.281341465
"union_peak_9866",0.397606443,0.372118808,0.365801696,1.777338488,1.645404965,1.458321988,1.543282103,0.966147927,0.906544722
"union_peak_9879",0.432689364,0.23459664,0.144619275,0.906324924,0.896377332,0.229915629,0.456892728,0.332437996,0.406382117
"union_peak_9882",0.385912136,0.4530142,0.170140324,0.976947645,1.350705568,0.45326224,0.609190304,1.018091364,1.00032521
"union_peak_9887",0.116943071,0.11325355,0.11059121,0.765079481,0.72446935,0.400710096,0.568577617,0.155830311,0.14588076
"union_peak_9888",0.339134907,0.396387425,0.212675405,1.765568034,1.805033805,0.768575102,1.035623516,0.249328497,0.281341465
"union_peak_9891",1.134347792,1.480385691,1.225010331,0.459047689,0.650794501,0.499245365,0.406126869,0.529823057,0.541842822
"union_peak_9905",0.08186015,0.177969864,0.11059121,0.953406738,1.154239304,0.610918671,0.578730789,0.633709931,0.427222225
"union_peak_9938",0.210497528,0.169880325,0.195661372,0.776849935,0.650794501,0.867110372,0.842713254,0.633709931,0.63562331
"union_peak_9942",1.789228992,1.593639241,1.318587509,0.176556803,0.233303689,0.144518395,0.192910263,0.446713558,0.395962062
"union_peak_9953",4.934997612,5.007424823,5.053167614,1.341831706,1.166518445,0.335019916,0.426433213,1.786854231,1.406707326
"union_peak_9965",1.695674535,1.569370623,1.590812027,0.176556803,0.15962884,0.059121162,0.131991232,0.311660622,0.208401085
"union_peak_9967",1.017404721,0.954565637,0.995320894,0.082393175,0.036837425,0.045983126,0.172603919,0.103886874,0.093780488
"union_peak_9989",0.023388614,0.088984932,0.017014032,1.177045356,1.080564455,0.348157952,0.497505415,0.862261053,0.78150407
"union_peak_9990",0.08186015,0.258865257,0.127605243,3.178022461,3.278530789,2.404260576,2.355535841,2.098514853,1.865189714
"union_peak_10030",1.204513635,1.059729648,1.046362991,0.176556803,0.245582831,0.203639557,0.172603919,0.19738506,0.333441737
"union_peak_10052",1.309762399,0.533909593,0.484899923,4.731722331,4.297699536,5.471991966,4.863369258,4.165863643,3.865840134
"union_peak_10057",3.531680756,1.577460162,1.837515496,5.202540473,5.537892831,8.375497907,7.34074316,3.397100777,3.647018995
"union_peak_10064",0.970627492,1.270057669,1.386643638,4.872967774,4.788865197,4.874211331,4.122187722,3.075051468,2.740474273
"union_peak_10065",0.140331686,0.097074472,0.068056129,1.094652181,1.117401879,0.952507605,0.934091799,0.550600432,0.385542008
"union_peak_10066",0.304051986,0.169880325,0.161633308,1.530158963,1.694521531,1.753927797,1.634660648,0.685653368,0.875284559
"union_peak_10067",0.1637203,0.105164011,0.212675405,1.353602159,0.871819049,1.149578144,1.279299638,0.862261053,0.739823853
"union_peak_10076",0.257274757,0.404476965,0.433857825,1.612552138,1.387542993,0.853972336,0.751334708,0.47787962,0.70856369
"union_peak_10077",0.292357678,0.161790786,0.17864734,1.647863498,1.52261355,2.377984504,1.929102629,1.184310362,1.271246621
"union_peak_10097",0.140331686,0.218417561,0.093577178,1.141733995,1.141960162,0.689746886,0.873172769,0.394770121,0.302181574
"union_peak_10107",0.339134907,0.355939729,0.229689437,1.895043023,1.596288399,1.898446192,1.837724083,0.924593178,1.083685644
"union_peak_10122",0.456077978,0.420656043,0.586984117,1.659633952,1.498055267,1.149578144,1.11684889,0.862261053,0.948224939
"union_peak_10145",0.912155957,0.970744715,0.876222667,0.211868164,0.184187123,0.190501521,0.050765859,0.186996373,0.114620597
"union_peak_10166",0.046777229,0.048537236,0.059549113,1.812649848,2.00150007,0.670039833,0.538118102,0.28049456,0.323021682
"union_peak_10169",1.005710414,0.825133008,0.740110408,0.317802246,0.331536821,0.229915629,0.284288808,0.498656995,0.448062334
"union_peak_10170",1.789228992,1.342863523,1.386643638,0.235409071,0.306978538,0.295605808,0.304595152,0.851872366,0.896124667
"union_peak_10175",1.333151014,0.582446829,0.552956052,0.153015896,0.171907981,0,0.020306343,0.051943437,0.135460706
"union_peak_10218",2.303778506,1.456117073,1.207996298,0.729768121,0.417490812,0.407279114,0.497505415,1.350529361,1.177466133
"union_peak_10262",0.222191836,0.072805854,0.119098227,5.520342719,5.61156768,4.755969008,5.056279521,2.514062348,2.313252048
"union_peak_10263",0.128637379,0.291223415,0.076563146,2.377631619,2.676852854,1.504305114,1.380831355,0.706430743,0.677303528
"union_peak_10264",0.105248764,0.064716314,0.059549113,0.776849935,1.289309861,0.735730012,0.710722021,0.249328497,0.166720868
"union_peak_10265",1.052487642,2.362145474,2.245852273,0.69445676,0.56484051,0.532090455,0.802100567,0.47787962,0.760663962
"union_peak_10277",1.286373785,1.577460162,0.93577178,0.094163628,0.098233132,0.059121162,0.111684889,0.166218998,0.29176152
"union_peak_10283",1.625508692,1.253878591,1.11441912,0.282490885,0.270141114,0.203639557,0.314748324,0.799928929,0.739823853
"union_peak_10286",0.561326743,0.161790786,0.17864734,0.647374946,0.589398794,1.188992252,0.923938627,0.644098618,0.666883473
"union_peak_10331",0.257274757,0.072805854,0.051042097,1.424224881,1.375263852,1.188992252,1.076236203,0.841483679,0.885704613
"union_peak_10366",0.058471536,0.080895393,0.051042097,0.258949978,0.294699397,0.670039833,0.781794223,0.207773748,0.302181574
"union_peak_10368",0.420995057,1.464206612,1.505741865,3.813626953,3.352205638,2.969196121,2.721050023,2.337454663,1.917289986
"union_peak_10433",0.140331686,0.145611707,0.161633308,1.000488553,0.945493898,1.031335821,0.873172769,0.747985492,0.718983745
"union_peak_10457",0.175414607,0.242686179,0.170140324,0.988718099,0.736748492,0.512383401,0.58888396,0.467490933,0.448062334
"union_peak_10469",0.105248764,0.105164011,0.034028065,2.000977105,2.124291485,1.097026,1.045776688,0.602543869,0.552262876
"union_peak_10473",0.912155957,0.946476097,0.910250732,3.460513347,4.24858297,4.217309534,4.101881379,3.085440155,3.053075901
"union_peak_10474",0.222191836,0.121343089,0.102084194,0.788620388,0.933214756,0.762006084,1.218380608,0.51943437,0.614783202
"union_peak_10499",0.678269814,0.598625908,0.578477101,2.589499783,2.861039977,2.673590312,2.812428569,1.797242919,1.698468846
"union_peak_10500",0.058471536,0.048537236,0.051042097,1.082881727,0.650794501,1.12987109,0.741181536,0.072720812,0.208401085
"union_peak_10501",0.105248764,0.105164011,0.051042097,1.05934082,0.72446935,0.932800551,0.944244971,0.581766494,0.281341465
"union_peak_10516",0.935544571,0.68761084,0.64653323,0.153015896,0.221024548,0.35472697,0.365514182,0.218162435,0.323021682
"union_peak_10529",0.198803221,0.161790786,0.119098227,1.659633952,1.694521531,1.767065833,1.654966992,1.454416235,1.323346892
"union_peak_10536",0.795212885,0.776595772,0.71458936,0.317802246,0.294699397,0.131380359,0.263982465,0.623321243,0.375121954
"union_peak_10537",2.57274757,1.60172878,1.310080493,0.235409071,0.15962884,0.151087413,0.172603919,0.259717185,0.500162605
"union_peak_10559",1.812617606,1.26196813,1.29306646,0.317802246,0.184187123,0.177363485,0.314748324,0.67526468,0.844024396
"union_peak_10570",0.397606443,0.420656043,0.416843793,1.647863498,1.498055267,0.604349653,0.852866425,0.903815803,0.646043365
"union_peak_10583",0.1637203,0.080895393,0.102084194,1.624322591,1.805033805,0.597780635,0.375667354,0.644098618,0.614783202
